Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Station_Number,Flood?
8228,Srimangal,2003,9,34.8,25,268,86,0.4,5.9,41915,0
8229,Srimangal,2003,10,33.7,23.6,247,87,0.5,4.6,41915,0
8230,Srimangal,2003,11,31.5,15.6,0,82,0.3,0.6,41915,0
8231,Srimangal,2003,12,29.6,13,54,84,0.3,2.4,41915,0
8232,Srimangal,2004,1,28,11.4,0,85,0.5,2.9,41915,0
8233,Srimangal,2004,2,32,11.4,0,73,0.7,1,41915,0
8234,Srimangal,2004,3,35.3,19.4,10,69,1.4,2.4,41915,0
8235,Srimangal,2004,4,33.5,21,657,79,1.4,4.9,41915,1
8236,Srimangal,2004,5,36.4,24,447,78,0.7,4.6,41915,0
8237,Srimangal,2004,6,35.2,24.5,458,85,0.7,5.6,41915,0
8238,Srimangal,2004,7,34.6,24.6,889,86,0.9,6.7,41915,1
8239,Srimangal,2004,8,36,25.6,184,83,0.9,6.1,41915,0
8240,Srimangal,2004,9,33.6,24.5,331,87,0.8,6.2,41915,0
8241,Srimangal,2004,10,33,21.3,80,85,0.6,3,41915,0
8242,Srimangal,2004,11,32,15.2,0,81,0.2,0.8,41915,0
8243,Srimangal,2004,12,30,12.2,0,81,0.3,1,41915,0
8244,Srimangal,2005,1,29.6,9.8,0,80,0.5,1.6,41915,0
8245,Srimangal,2005,2,31,14.4,71,72,0.9,1.6,41915,0
8246,Srimangal,2005,3,35.3,19.3,162,76,1.3,3.6,41915,0
8247,Srimangal,2005,4,35.3,21.2,155,76,1.1,3.3,41915,0
8248,Srimangal,2005,5,35.2,21.4,615,82,1.3,4.6,41915,1
8249,Srimangal,2005,6,35.6,25.4,294,83,0.8,5.1,41915,0
8250,Srimangal,2005,7,35.8,25.1,330,85,0.9,6.2,41915,0
8251,Srimangal,2005,8,35,25.2,268,85,1,5.8,41915,0
8252,Srimangal,2005,9,36.2,24.8,320,85,0.5,5,41915,0
8253,Srimangal,2005,10,35.5,22.9,159,85,0.3,4.2,41915,0
8254,Srimangal,2005,11,32,15.9,0,83,0.2,1.3,41915,0
8255,Srimangal,2005,12,30.8,11.9,1,81,0.2,1.4,41915,0
8256,Srimangal,2006,1,29,10,0,80,0.5,1.4,41915,0
8257,Srimangal,2006,2,34.8,15.9,3,73,1,1.6,41915,0
8258,Srimangal,2006,3,37.7,17.6,1,64,0.8,1.6,41915,0
8259,Srimangal,2006,4,35.6,21.3,195,74,1.1,3.3,41915,0
8260,Srimangal,2006,5,36.8,23.5,364,80,0.8,4.4,41915,0
8261,Srimangal,2006,6,34.5,24.7,478,85,0.8,6.1,41915,0
8262,Srimangal,2006,7,36.5,25.6,271,84,0.8,6.1,41915,0
8263,Srimangal,2006,8,36,25.3,325,84,0.7,5.5,41915,0
8264,Srimangal,2006,9,36.8,24.8,165,85,0.5,5.5,41915,0
8265,Srimangal,2006,10,34.5,22.8,150,85,0.1,3.4,41915,0
8266,Srimangal,2006,11,32.8,17.5,15,84,0.2,2.7,41915,0
8267,Srimangal,2006,12,29.5,11.1,0,82,0.2,0.4,41915,0
8268,Srimangal,2007,1,28.6,8.2,0,81,0.3,0.5,41915,0
8269,Srimangal,2007,2,30,13.3,68,78,0.5,2,41915,0
8270,Srimangal,2007,3,34.7,15.1,69,71,0.8,1.2,41915,0
8271,Srimangal,2007,4,35.2,21.3,293,78,1.2,3.8,41915,0
8272,Srimangal,2007,5,36,23.9,214,80,1.1,4.8,41915,0
8273,Srimangal,2007,6,35.5,24.6,622,86,1.2,6.6,41915,1
8274,Srimangal,2007,7,35,25.2,245,86,1.3,6.7,41915,0
8275,Srimangal,2007,8,36,25,362,86,0.8,6.2,41915,0
8276,Srimangal,2007,9,35.2,24.8,333,85,1,6,41915,0
8277,Srimangal,2007,10,35.2,22.1,152,85,0.6,3.9,41915,0
8278,Srimangal,2007,11,31.5,18,159,86,0.7,2.3,41915,0
8279,Srimangal,2007,12,27.6,11.5,0,84,0.2,1,41915,0
8280,Srimangal,2008,1,27.8,11.2,32,83,0.4,1.8,41915,0
8281,Srimangal,2008,2,31.2,11.1,24,76,0.6,1.5,41915,0
8282,Srimangal,2008,3,34.4,18.7,39,76,0.9,3,41915,0
8283,Srimangal,2008,4,37.8,21.3,42,71,1,2.4,41915,0
8284,Srimangal,2008,5,36,23.1,296,78,0.7,4.5,41915,0
8285,Srimangal,2008,6,35.6,24.9,281,84,0.9,6.5,41915,0
8286,Srimangal,2008,7,34.9,25.5,319,85,1.1,6.7,41915,0
8287,Srimangal,2008,8,36.4,25.3,411,86,1,6.6,41915,0
8288,Srimangal,2008,9,35.5,24.9,158,84,0.6,5.6,41915,0
8289,Srimangal,2008,10,34.4,21.6,273,86,0.5,3.5,41915,0
8290,Srimangal,2008,11,32,15.1,0,82,0.2,1,41915,0
8291,Srimangal,2008,12,30.2,14.2,0,86,0.1,1.5,41915,0
8292,Srimangal,2009,1,28.2,10.7,0,82,3.4,0.4,41915,0
8293,Srimangal,2009,2,33.2,12.4,1,71,3.9,0.7,41915,0
8294,Srimangal,2009,3,38,16.9,47,67,3.4,2.5,41915,0
8295,Srimangal,2009,4,36,22,138,76,3.1,3.4,41915,0
8296,Srimangal,2009,5,35.4,23.1,713,80,3,4.7,41915,1
8297,Srimangal,2009,6,35,24.8,374,83,2.8,5.5,41915,0
8298,Srimangal,2009,7,35.7,25.5,331,83,3.6,5.8,41915,0
8299,Srimangal,2009,8,34.9,25.6,433,86,2.9,6.4,41915,0
8300,Srimangal,2009,9,36.1,24.9,333,86,2.3,5.4,41915,0
8301,Srimangal,2009,10,34.9,21.6,69,85,2.3,3.3,41915,0
8302,Srimangal,2009,11,34,16.8,13,82,2.4,2.5,41915,0
8303,Srimangal,2009,12,29.9,11.3,0,84,2.2,0.6,41915,0
8304,Srimangal,2010,1,31,8.7,0,84,2.7,1.4,41915,0
8305,Srimangal,2010,2,32.2,10.7,0,69,3.5,2,41915,0
8306,Srimangal,2010,3,37.7,19.4,48,64,4.5,2.8,41915,0
8307,Srimangal,2010,4,36.7,22.8,228,75,4.5,4.6,41915,0
8308,Srimangal,2010,5,35.5,23.6,560,81,2.9,5.6,41915,0
8309,Srimangal,2010,6,35,24.7,440,86,3,6.9,41915,0
8310,Srimangal,2010,7,35.5,25.6,217,85,2.5,6.4,41915,0
8311,Srimangal,2010,8,35.9,25.4,311,86,2.6,6.4,41915,0
8312,Srimangal,2010,9,34.5,25,229,88,2.4,6,41915,0
8313,Srimangal,2010,10,35.6,23,203,86,2.1,3.7,41915,0
8314,Srimangal,2010,11,33.1,17.4,1,82,2,1.5,41915,0
8315,Srimangal,2010,12,29.8,11.7,53,82,1.9,1.5,41915,0
8316,Srimangal,2011,1,28,8.6,6,82,2.9,0.8,41915,0
8317,Srimangal,2011,2,32,12.4,7,74,3,1.1,41915,0
8318,Srimangal,2011,3,33.6,17.6,56,70,3.4,2.6,41915,0
8319,Srimangal,2011,4,36,20.6,96,74,2.3,3.4,41915,0
8320,Srimangal,2011,5,35.1,22.8,595,82,2.4,5.4,41915,0
8321,Srimangal,2011,6,35.5,25,401,84,2.6,6.2,41915,0
8322,Srimangal,2011,7,35.6,25.5,401,84,2.7,6.1,41915,0
8323,Srimangal,2011,8,36,25.3,307,86,2.5,6.5,41915,0
8324,Srimangal,2011,9,36.6,25.1,108,84,2.5,5.6,41915,0
8325,Srimangal,2011,10,35,22.2,73,82,1.9,2.5,41915,0
8326,Srimangal,2011,11,32.6,14.8,0,80,2,0.6,41915,0
8327,Srimangal,2011,12,31,12,0,84,2.2,1.5,41915,0
8328,Srimangal,2012,1,29,10,3,79,2.7,2.3,41915,0
8329,Srimangal,2012,2,33,10.2,0,65,3.8,0.7,41915,0
8330,Srimangal,2012,3,36.9,18.3,17,66,4.4,1.7,41915,0
8331,Srimangal,2012,4,37,20.9,290,76,3.7,4.2,41915,0
8332,Srimangal,2012,5,36,23.3,268,79,3,4.2,41915,0
8333,Srimangal,2012,6,35.2,24.5,518,85,3.2,6.2,41915,0
8334,Srimangal,2012,7,35,25.5,125,83,3.1,6.3,41915,0
8335,Srimangal,2012,8,35.5,25.3,353,83,2.4,6.5,41915,0
8336,Srimangal,2012,9,36.5,25.1,139,85,2.5,6,41915,0
8337,Srimangal,2012,10,33.7,22,193,85,2.1,3.7,41915,0
8338,Srimangal,2012,11,32.4,16.3,21,83,2.2,2.6,41915,0
8339,Srimangal,2012,12,28.5,11.6,0,88,2,1,41915,0
8340,Srimangal,2013,1,29,7.5,0,80,2.4,0.2,41915,0
8341,Srimangal,2013,2,33,12.1,9,72,3,1.6,41915,0
8342,Srimangal,2013,3,35.5,17.4,31,67,3.2,1.8,41915,0
8343,Srimangal,2013,4,37.2,21.3,104,73,3.5,3.3,41915,0
8344,Srimangal,2013,5,34.6,22.6,783,83,3.2,6.3,41915,1
8345,Srimangal,2013,6,36.5,25.5,301,83,2.5,5.8,41915,0
8346,Srimangal,2013,7,35.6,25.5,294,84,2.5,6.5,41915,0
8347,Srimangal,2013,8,35.5,25,420,86,2.4,6.4,41915,0
8348,Srimangal,2013,9,35.6,24.8,241,85,2.2,5.4,41915,0
8349,Srimangal,2013,10,36,22.6,159,85,2,4.2,41915,0
8350,Srimangal,2013,11,32.2,14.2,5,81,1.7,0.6,41915,0
8351,Srimangal,2013,12,31.9,11.6,5,83,1.7,1.5,41915,0
8352,Sylhet,1990,1,29.2,13.7,2,82,0.9,1,41891,0
8353,Sylhet,1990,2,31.1,15.8,44,73,1.3,3.1,41891,0
8354,Sylhet,1990,3,34.7,17.4,176,72,1.6,3.8,41891,0
8355,Sylhet,1990,4,32.8,19.6,510,80,2.6,6,41891,1
8356,Sylhet,1990,5,35.3,23.5,546,80,1.2,5.4,41891,1
8357,Sylhet,1990,6,36.3,24.9,595,87,1.1,7,41891,1
8358,Sylhet,1990,7,35,25.3,784,87,1.2,7.1,41891,1
8359,Sylhet,1990,8,35.5,25.2,547,86,1,6.1,41891,1
8360,Sylhet,1990,9,34.6,24.3,1023,90,1,6.7,41891,1
8361,Sylhet,1990,10,34.5,22.5,216,83,0.8,3.9,41891,0
8362,Sylhet,1990,11,33,20.3,38,78,1,2.8,41891,0
8363,Sylhet,1990,12,28.5,15.1,3,75,1,2,41891,0
8364,Sylhet,1991,1,29,12.2,10,73,0.9,1.7,41891,0
8365,Sylhet,1991,2,31.6,16,55,73,1,1.6,41891,0
8366,Sylhet,1991,3,35,19.6,60,69,1.3,3,41891,0
8367,Sylhet,1991,4,35,21.2,405,77,1.6,4.8,41891,0
8368,Sylhet,1991,5,32.8,20.7,1071,88,2.1,7.4,41891,1
8369,Sylhet,1991,6,33.8,23.5,1203,89,1.3,7.4,41891,1
8370,Sylhet,1991,7,36.6,24.6,351,85,1.3,7.1,41891,0
8371,Sylhet,1991,8,37.4,24.7,437,85,1.3,7,41891,1
8372,Sylhet,1991,9,33.6,23.7,781,90,0.9,6.5,41891,1
8373,Sylhet,1991,10,34.3,22.5,172,85,1,4.6,41891,0
8374,Sylhet,1991,11,30.6,16.8,3,78,0.9,1.8,41891,0
8375,Sylhet,1991,12,29,13.4,79,77,1.1,1.9,41891,0
8376,Sylhet,1992,1,28.1,12.4,0,79,0.9,1.5,41891,0
8377,Sylhet,1992,2,26.8,12.6,54,75,1.2,2.8,41891,0
8378,Sylhet,1992,3,33.5,18.7,183,74,1.3,4.2,41891,0
8379,Sylhet,1992,4,35.5,20.4,129,76,1.1,3.6,41891,0
8380,Sylhet,1992,5,34.3,21,544,81,1.6,5.6,41891,1
8381,Sylhet,1992,6,36.1,23.1,666,84,1.2,6.1,41891,1
8382,Sylhet,1992,7,35.4,24.1,901,88,1.4,7.1,41891,1
8383,Sylhet,1992,8,35.8,24.3,374,85,1.2,6.3,41891,0
8384,Sylhet,1992,9,35.5,22.3,459,86,1.1,5.9,41891,1
8385,Sylhet,1992,10,34.6,21.9,203,82,1,4.3,41891,0
8386,Sylhet,1992,11,32.8,18.2,3,76,1.2,2.7,41891,0
8387,Sylhet,1992,12,27.4,13.3,0,75,1.1,1.1,41891,0
8388,Sylhet,1993,1,28.6,12.2,35,78,0.9,1.8,41891,0
8389,Sylhet,1993,2,29.5,15.9,146,75,1.5,3.5,41891,0
8390,Sylhet,1993,3,32.6,17.7,96,70,1.4,2.6,41891,0
8391,Sylhet,1993,4,34.5,20.3,261,75,1.5,4.5,41891,0
8392,Sylhet,1993,5,35.4,21.9,577,84,1.6,6.3,41891,1
8393,Sylhet,1993,6,35.1,23.8,1066,88,1.7,7.1,41891,1
8394,Sylhet,1993,7,35.2,25.1,1172,88,1.4,7,41891,1
8395,Sylhet,1993,8,34.5,25.5,586,87,1.4,7.2,41891,1
8396,Sylhet,1993,9,35.6,24.6,752,86,1,6.6,41891,1
8397,Sylhet,1993,10,33.6,23,153,85,0.7,3.9,41891,0
8398,Sylhet,1993,11,30.6,18.7,2,77,1.1,2,41891,0
8399,Sylhet,1993,12,29.3,15,0,71,1.2,1.5,41891,0
8400,Sylhet,1994,1,28,13.7,23,72,1.1,1.4,41891,0
8401,Sylhet,1994,2,29.5,13.6,38,69,1.4,1.9,41891,0
8402,Sylhet,1994,3,32,18.2,515,74,1.8,4.5,41891,1
8403,Sylhet,1994,4,35.8,20.8,326,75,1.7,4.1,41891,0
8404,Sylhet,1994,5,35.6,23.4,329,78,1.7,5.9,41891,0
8405,Sylhet,1994,6,34.2,24.8,584,85,1.5,7.1,41891,1
8406,Sylhet,1994,7,36.2,25.3,757,82,1.5,6.8,41891,1
8407,Sylhet,1994,8,36,25.9,573,83,1.1,6.9,41891,1
8408,Sylhet,1994,9,35.4,25.2,227,80,0.8,5.4,41891,0
8409,Sylhet,1994,10,33.5,22.4,145,80,0.9,3.5,41891,0
8410,Sylhet,1994,11,32,18.7,4,75,0.8,3.7,41891,0
8411,Sylhet,1994,12,28.6,13.8,0,68,0.9,0.8,41891,0
8412,Sylhet,1995,1,29,12.2,10,68,0.9,1.9,41891,0
8413,Sylhet,1995,2,30,14.6,29,69,1.2,2.7,41891,0
8414,Sylhet,1995,3,37.4,17.7,80,63,1.4,2.5,41891,0
8415,Sylhet,1995,4,36.2,21.3,176,71,1.6,5,41891,0
8416,Sylhet,1995,5,35.5,24.2,350,79,1.3,6.3,41891,0
8417,Sylhet,1995,6,37,25.1,909,87,1.2,7.1,41891,1
8418,Sylhet,1995,7,36,25.3,712,86,1.2,7.4,41891,1
8419,Sylhet,1995,8,34.4,25.3,709,86,1,6.9,41891,1
8420,Sylhet,1995,9,35.5,25.3,423,84,0.9,6.6,41891,1
8421,Sylhet,1995,10,34,23.7,104,79,0.7,4.3,41891,0
8422,Sylhet,1995,11,33.5,20.1,102,79,0.9,3.8,41891,0
8423,Sylhet,1995,12,27.8,15,0,76,0.9,1.1,41891,0
8424,Sylhet,1996,1,28.8,12.8,0,78,1,1.7,41891,0
8425,Sylhet,1996,2,31.4,14.7,76,69,1.4,1.9,41891,0
8426,Sylhet,1996,3,33.7,19.9,254,77,1.7,4.2,41891,0
8427,Sylhet,1996,4,36,22,252,77,1.4,4.6,41891,0
8428,Sylhet,1996,5,35.2,22.8,759,84,1.4,6.3,41891,1
8429,Sylhet,1996,6,37,24.3,518,86,1.2,6.3,41891,1
8430,Sylhet,1996,7,36.7,25.1,745,91,1,7.5,41891,1
8431,Sylhet,1996,8,36.2,25.1,744,89,0.9,7.1,41891,1
8432,Sylhet,1996,9,37.5,25.3,382,84,0.7,5.8,41891,0
8433,Sylhet,1996,10,35.6,22.6,281,83,1,3.6,41891,0
8434,Sylhet,1996,11,33.7,18.8,0,78,0.9,1.6,41891,0
8435,Sylhet,1996,12,31.3,14.8,0,75,1,1.2,41891,0
8436,Sylhet,1997,1,33.5,13.1,1,89,0.8,6.5,41891,0
8437,Sylhet,1997,2,30.5,13.9,27,73,1.1,3,41891,0
8438,Sylhet,1997,3,34.1,19,111,70,1.5,3.4,41891,0
8439,Sylhet,1997,4,34.2,19.5,170,74,1.7,5.1,41891,0
8440,Sylhet,1997,5,35.3,22.4,347,80,1.8,5.9,41891,0
8441,Sylhet,1997,6,36.7,23.8,796,88,1.4,7.1,41891,1
8442,Sylhet,1997,7,36,25.4,681,89,1.1,7.2,41891,1
8443,Sylhet,1997,8,36.6,25.5,486,86,1.1,6.7,41891,1
8444,Sylhet,1997,9,34.5,23.8,946,90,1.1,6.6,41891,1
8445,Sylhet,1997,10,34.3,21.7,31,80,0.9,2.8,41891,0
8446,Sylhet,1997,11,34,18.9,23,79,0.9,2.4,41891,0
8447,Sylhet,1997,12,29.5,14.9,18,82,1,3.5,41891,0
8448,Sylhet,1998,1,28.5,12.5,7,79,1.1,3.1,41891,0
8449,Sylhet,1998,2,31,15.4,15,72,1.3,2.9,41891,0
8450,Sylhet,1998,3,33,17.1,239,71,1.6,3.7,41891,0
8451,Sylhet,1998,4,34.3,21.4,548,79,1.4,5,41891,1
8452,Sylhet,1998,5,36.4,23.7,366,81,1.4,5.9,41891,0
8453,Sylhet,1998,6,34.6,24.8,858,89,1.5,7.2,41891,1
8454,Sylhet,1998,7,34.5,25,1245,93,1.4,7.6,41891,1
8455,Sylhet,1998,8,34.1,25.4,665,91,1.1,7.4,41891,1
8456,Sylhet,1998,9,36.5,25.4,313,86,0.8,5.7,41891,0
8457,Sylhet,1998,10,35.9,24.6,90,83,0.7,4.3,41891,0
8458,Sylhet,1998,11,33.5,20.7,42,77,1,2.6,41891,0
8459,Sylhet,1998,12,29.8,15.7,0,74,1,0.8,41891,0
8460,Sylhet,1999,1,29,13.6,0,72,1.4,0.6,41891,0
8461,Sylhet,1999,2,34.5,16.5,0,66,1.6,1,41891,0
8462,Sylhet,1999,3,38.8,19.2,49,65,1.5,2,41891,0
8463,Sylhet,1999,4,36.5,23.2,207,76,1.1,4.4,41891,0
8464,Sylhet,1999,5,34.7,23.3,731,84,1.5,6,41891,1
8465,Sylhet,1999,6,36.7,25.2,472,86,1.3,6.8,41891,1
8466,Sylhet,1999,7,37.4,25.4,775,88,1.3,7.3,41891,1
8467,Sylhet,1999,8,36,25.4,503,87,1.2,7.2,41891,1
8468,Sylhet,1999,9,33.7,25,253,87,1,6.4,41891,0
8469,Sylhet,1999,10,34.7,23.9,342,86,1.1,5.3,41891,0
8470,Sylhet,1999,11,33.5,19.3,0,78,1.1,1.6,41891,0
8471,Sylhet,1999,12,30,15.4,0,73,1.3,1.1,41891,0
8472,Sylhet,2000,1,27.9,13.2,48,76,1.4,1.9,41891,0
8473,Sylhet,2000,2,28.5,14,3,71,1.6,2.9,41891,0
8474,Sylhet,2000,3,33.5,18.3,119,75,1.8,3.4,41891,0
8475,Sylhet,2000,4,33.7,20.8,654,81,2.1,5.2,41891,1
8476,Sylhet,2000,5,36.7,23.4,661,85,1.7,6.2,41891,1
8477,Sylhet,2000,6,35.5,24.8,794,89,1.7,7,41891,1
8478,Sylhet,2000,7,35.6,25.4,332,84,1.3,6.7,41891,0
8479,Sylhet,2000,8,35.5,24.8,981,89,1.5,6.8,41891,1
8480,Sylhet,2000,9,34.5,24.5,733,88,1.2,6.7,41891,1
8481,Sylhet,2000,10,35.5,23.5,188,83,1.7,4.2,41891,0
8482,Sylhet,2000,11,32.5,18.9,0,78,1.3,1.4,41891,0
8483,Sylhet,2000,12,28.4,14.8,0,71,1.7,0.7,41891,0
8484,Sylhet,2001,1,28.7,12.2,0,72,1.5,0.9,41891,0
8485,Sylhet,2001,2,32.3,15.1,143,70,1.7,2.3,41891,0
8486,Sylhet,2001,3,34.4,19,42,63,2.2,2.4,41891,0
8487,Sylhet,2001,4,36.2,21.9,177,72,2.1,4.1,41891,0
8488,Sylhet,2001,5,38.2,23.6,481,83,1.5,5.3,41891,0
8489,Sylhet,2001,6,35.7,25.2,729,89,1.5,7.1,41891,1
8490,Sylhet,2001,7,36,25.6,612,88,1.6,7.1,41891,1
8491,Sylhet,2001,8,35.7,25.7,606,87,1.5,6.8,41891,1
8492,Sylhet,2001,9,35.3,25.4,347,88,1.2,6,41891,0
8493,Sylhet,2001,10,34.8,23.7,281,88,1.2,5.1,41891,0
8494,Sylhet,2001,11,32.5,19.6,55,84,1.4,2.3,41891,0
8495,Sylhet,2001,12,30,14.4,0,78,1.5,1.2,41891,0
8496,Sylhet,2002,1,28.8,14,2,78,1.6,2,41891,0
8497,Sylhet,2002,2,32.6,15.3,2,70,2,1,41891,0
8498,Sylhet,2002,3,37,18.4,78,65,2,2.6,41891,0
8499,Sylhet,2002,4,34.2,20.8,435,80,1.9,5.2,41891,0
8500,Sylhet,2002,5,36.2,22.7,548,83,2.3,5.8,41891,1
8501,Sylhet,2002,6,34.9,24.8,701,92,1.5,7.3,41891,1
8502,Sylhet,2002,7,33.7,25.3,841,92,1.4,7.6,41891,1
8503,Sylhet,2002,8,35,25.4,481,89,1.5,7.1,41891,1
8504,Sylhet,2002,9,36.5,24.9,380,84,1.4,6,41891,0
8505,Sylhet,2002,10,36,22.7,0,85,1.1,4.2,41891,0
8506,Sylhet,2002,11,32.3,19.4,0,81,1.3,3.5,41891,0
8507,Sylhet,2002,12,30.5,15.4,0,82,1.1,1.7,41891,0
8508,Sylhet,2003,1,28,12.2,0,77,1.3,2.1,41891,0
8509,Sylhet,2003,2,32.4,15.2,0,68,1.5,1.7,41891,0
8510,Sylhet,2003,3,33.8,17.8,170,68,1.7,3.4,41891,0
8511,Sylhet,2003,4,35.1,21.9,311,75,1.9,4.4,41891,0
8512,Sylhet,2003,5,35.7,23.2,359,79,1.5,5.5,41891,0
8513,Sylhet,2003,6,35.5,24.7,1038,88,1.9,7.2,41891,1
8514,Sylhet,2003,7,37,25.9,497,85,1.8,6.9,41891,1
8515,Sylhet,2003,8,36,25.8,438,84,1.5,6.9,41891,0
8516,Sylhet,2003,9,36,25.1,499,87,1.4,6.2,41891,1
8517,Sylhet,2003,10,34,24.2,237,86,1.1,5.3,41891,0
8518,Sylhet,2003,11,31.5,18.2,0,77,1.1,0.9,41891,0
8519,Sylhet,2003,12,29.5,15.6,7,74,1.3,2.2,41891,0
8520,Sylhet,2004,1,28,13.6,1,75,1.4,1.9,41891,0
8521,Sylhet,2004,2,31.8,14.9,8,63,1.8,1,41891,0
8522,Sylhet,2004,3,35.5,20.9,40,66,2.3,3.5,41891,0
8523,Sylhet,2004,4,34,21.1,622,81,2.2,5.4,41891,1
8524,Sylhet,2004,5,36.4,24.3,371,78,1.8,5.1,41891,0
8525,Sylhet,2004,6,35.4,25,553,84,1.8,6.5,41891,1
8526,Sylhet,2004,7,35.7,24.8,1394,88,1.9,6.9,41891,1
8527,Sylhet,2004,8,35.8,25.9,545,83,1.7,6.6,41891,1
8528,Sylhet,2004,9,34.1,24.8,478,88,1.6,6.8,41891,1
8529,Sylhet,2004,10,34.2,22.4,235,83,1.3,3.4,41891,0
8530,Sylhet,2004,11,31.5,18.4,5,74,1.3,0.8,41891,0
8531,Sylhet,2004,12,30.5,15.5,12,71,1.3,1.5,41891,0
8532,Sylhet,2005,1,30,12.9,0,75,1.4,2.3,41891,0
8533,Sylhet,2005,2,30.8,16.7,48,71,1.8,2.6,41891,0
8534,Sylhet,2005,3,33.2,19.7,388,76,1.9,4.9,41891,0
8535,Sylhet,2005,4,35,21.9,296,73,1.9,4.2,41891,0
8536,Sylhet,2005,5,35,21.6,895,82,2.2,5.7,41891,1
8537,Sylhet,2005,6,35.8,24.9,354,84,1.6,6.3,41891,0
8538,Sylhet,2005,7,36.4,25.3,978,86,1.7,7,41891,1
8539,Sylhet,2005,8,35.4,25.9,626,88,1.8,7.4,41891,1
8540,Sylhet,2005,9,37.7,25.7,319,82,1.4,5.7,41891,0
8541,Sylhet,2005,10,35.2,23.8,259,83,1.2,4.8,41891,0
8542,Sylhet,2005,11,32.9,18.7,0,76,1,1.4,41891,0
8543,Sylhet,2005,12,31,15.7,0,70,1.1,1.4,41891,0
8544,Sylhet,2006,1,30.5,13.6,0,74,1.2,1.4,41891,0
8545,Sylhet,2006,2,32.3,18.5,62,71,1.7,2.9,41891,0
8546,Sylhet,2006,3,36,20,16,61,1.8,2,41891,0
8547,Sylhet,2006,4,35.7,21.5,353,74,1.8,4.6,41891,0
8548,Sylhet,2006,5,38,23.5,572,78,1.7,4.9,41891,1
8549,Sylhet,2006,6,35.8,24.5,1288,87,1.6,6.6,41891,1
8550,Sylhet,2006,7,37.2,26.3,436,83,1.7,7,41891,1
8551,Sylhet,2006,8,37.5,25.8,424,81,1.5,6.4,41891,0
8552,Sylhet,2006,9,36.4,25.3,288,83,1.3,5.9,41891,0
8553,Sylhet,2006,10,35,23.6,72,79,1,3.9,41891,0
8554,Sylhet,2006,11,33.4,19.6,12,77,1,3.3,41891,0
8555,Sylhet,2006,12,30.2,14.9,3,73,1.1,0.7,41891,0
8556,Sylhet,2007,1,30,12.3,0,73,1.2,0.7,41891,0
8557,Sylhet,2007,2,31.3,15.7,34,70,1.9,2.8,41891,0
8558,Sylhet,2007,3,36.6,17.7,41,60,1.9,1.7,41891,0
8559,Sylhet,2007,4,35.6,20.9,481,77,1.8,5.2,41891,0
8560,Sylhet,2007,5,37,24.1,669,80,1.7,5.4,41891,1
8561,Sylhet,2007,6,35,24.9,869,87,1.7,6.8,41891,1
8562,Sylhet,2007,7,36.8,25.6,786,88,2,7.3,41891,1
8563,Sylhet,2007,8,36.4,25.8,578,85,1.4,6.1,41891,1
8564,Sylhet,2007,9,36,25.4,594,84,1.5,6.1,41891,1
8565,Sylhet,2007,10,35.8,22.8,142,81,0.8,4.2,41891,0
8566,Sylhet,2007,11,33.5,19.5,144,79,1.2,2.3,41891,0
8567,Sylhet,2007,12,28,15,0,78,0.8,1.1,41891,0
8568,Sylhet,2008,1,28.5,14.4,19,78,1.1,2.5,41891,0
8569,Sylhet,2008,2,31.8,14,35,69,1.7,1.8,41891,0
8570,Sylhet,2008,3,33.4,19.2,165,74,1.8,4.1,41891,0
8571,Sylhet,2008,4,36.1,22.4,162,72,1.6,3.9,41891,0
8572,Sylhet,2008,5,36.2,23.5,501,78,1.7,5.2,41891,1
8573,Sylhet,2008,6,36.2,24.8,648,86,1.6,7.2,41891,1
8574,Sylhet,2008,7,35.9,25.5,604,88,1.7,7.4,41891,1
8575,Sylhet,2008,8,36.8,25.2,761,89,1.4,7.1,41891,1
8576,Sylhet,2008,9,36,25.1,264,83,1.2,6.1,41891,0
8577,Sylhet,2008,10,35.3,23,192,82,1.1,4.1,41891,0
8578,Sylhet,2008,11,32.5,18,0,72,0.8,1,41891,0
8579,Sylhet,2008,12,29.4,16.5,0,79,0.8,1.5,41891,0
8580,Sylhet,2009,1,29,14.4,0,75,2.8,1.2,41891,0
8581,Sylhet,2009,2,32.8,15.7,20,64,3.6,1,41891,0
8582,Sylhet,2009,3,35.8,19.7,63,60,4.1,3,41891,0
8583,Sylhet,2009,4,35.5,22.8,427,74,4,4.8,41891,0
8584,Sylhet,2009,5,36.4,23.2,576,78,3.5,5.6,41891,1
8585,Sylhet,2009,6,35.2,24.9,469,85,3.6,6.7,41891,1
8586,Sylhet,2009,7,36.8,26.1,599,83,3.7,6.7,41891,1
8587,Sylhet,2009,8,34.9,25.6,674,87,4,7.1,41891,1
8588,Sylhet,2009,9,36.1,25.5,323,82,3,5.8,41891,0
8589,Sylhet,2009,10,36.6,23.2,136,81,2.9,3.9,41891,0
8590,Sylhet,2009,11,33.5,19.6,0,76,2.8,2.5,41891,0
8591,Sylhet,2009,12,30,14.8,0,77,2.4,1,41891,0
8592,Sylhet,2010,1,30.8,12.8,0,74,3.8,1.3,41891,0
8593,Sylhet,2010,2,32,14.8,1,60,3.3,1.6,41891,0
8594,Sylhet,2010,3,37.1,20.6,147,62,4.5,3.6,41891,0
